id,realDonaldTrump,HillaryClinton
202,0.978779,0.0212211
203,0.887795,0.112205
204,0.937094,0.0629059
205,0.0838935,0.916107
206,0.196629,0.803371
207,0.354489,0.645511
208,0.0580732,0.941927
209,0.29304,0.70696
210,0.0438868,0.956113
211,0.0660978,0.933902
212,0.0473612,0.952639
213,0.069026,0.930974
214,0.456779,0.543221
215,0.677471,0.322529
216,0.0870609,0.912939
217,0.0641597,0.93584
218,0.031167,0.968833
219,0.0964267,0.903573
220,0.0595816,0.940418
221,0.0611375,0.938863
222,0.0802242,0.919776
223,0.795986,0.204014
224,0.952472,0.0475281
225,0.967489,0.0325105
226,0.815095,0.184905
227,0.188552,0.811448
228,0.845815,0.154185
229,0.0445532,0.955447
230,0.848075,0.151925
231,0.950076,0.0499245
232,0.0989441,0.901056
233,0.194021,0.805979
234,0.967439,0.0325606
235,0.0688144,0.931186
236,0.905161,0.0948393
237,0.0567781,0.943222
238,0.115,0.885
239,0.294794,0.705206
240,0.971277,0.0287229
241,0.058914,0.941086
242,0.378292,0.621708
243,0.083176,0.916824
244,0.0591456,0.940854
245,0.164621,0.835379
246,0.536222,0.463778
247,0.949852,0.0501482
248,0.981044,0.0189559
249,0.964921,0.035079
250,0.978834,0.021166
251,0.978068,0.0219321
252,0.944579,0.0554208
253,0.0607632,0.939237
254,0.0489824,0.951018
255,0.247644,0.752356
256,0.0496229,0.950377
257,0.108708,0.891292
258,0.413833,0.586167
259,0.033688,0.966312
260,0.0713418,0.928658
261,0.0786545,0.921345
262,0.0710253,0.928975
263,0.0364108,0.963589
264,0.976579,0.0234208
265,0.0601804,0.93982
266,0.0632461,0.936754
267,0.0394735,0.960527
268,0.932391,0.0676089
269,0.854962,0.145038
270,0.0307517,0.969248
271,0.0255808,0.974419
272,0.097434,0.902566
273,0.981187,0.018813
274,0.94764,0.0523605
275,0.0266192,0.973381
276,0.0461862,0.953814
277,0.965991,0.0340093
278,0.953794,0.0462055
279,0.0708214,0.929179
280,0.0870091,0.912991
281,0.0920464,0.907954
282,0.702526,0.297474
283,0.978929,0.0210707
284,0.57625,0.42375
285,0.975657,0.0243431
286,0.0819287,0.918071
287,0.053784,0.946216
288,0.0423261,0.957674
289,0.0559878,0.944012
290,0.0727582,0.927242
291,0.240491,0.759509
292,0.0894358,0.910564
293,0.146199,0.853801
294,0.960356,0.0396439
295,0.0455335,0.954466
296,0.474158,0.525842
297,0.0357644,0.964236
298,0.114076,0.885924
299,0.124546,0.875454
300,0.204782,0.795218
301,0.0523798,0.94762
302,0.0757396,0.92426
303,0.947927,0.0520733
304,0.972728,0.0272721
305,0.925679,0.0743207
306,0.977685,0.0223147
307,0.0308435,0.969157
308,0.0398435,0.960157
309,0.0563412,0.943659
310,0.0387126,0.961287
311,0.975187,0.0248132
312,0.97287,0.0271301
313,0.976764,0.0232361
314,0.0367431,0.963257
315,0.0466597,0.95334
316,0.0741534,0.925847
317,0.0899386,0.910061
318,0.976044,0.0239558
319,0.973602,0.0263982
320,0.980326,0.0196744
321,0.0459776,0.954022
322,0.981951,0.0180495
323,0.10405,0.89595
324,0.368073,0.631928
325,0.125827,0.874173
326,0.572809,0.427191
327,0.912026,0.0879741
328,0.039311,0.960689
329,0.0434574,0.956543
330,0.980079,0.0199212
331,0.0471675,0.952833
332,0.121141,0.878859
333,0.0554592,0.944541
334,0.942848,0.0571517
335,0.0286765,0.971323
336,0.042521,0.957479
337,0.763976,0.236024
338,0.978161,0.0218388
339,0.977261,0.0227386
340,0.959776,0.0402239
341,0.0514886,0.948511
342,0.0396131,0.960387
343,0.103219,0.896781
344,0.0335177,0.966482
345,0.0805815,0.919419
346,0.0452901,0.95471
347,0.030826,0.969174
348,0.101576,0.898424
349,0.9797,0.0202997
350,0.0502685,0.949732
351,0.965175,0.0348255
352,0.0270464,0.972954
353,0.033303,0.966697
354,0.031745,0.968255
355,0.0504651,0.949535
356,0.0339839,0.966016
357,0.0561743,0.943826
358,0.0309159,0.969084
359,0.584019,0.415981
360,0.0478802,0.95212
361,0.611415,0.388585
362,0.136472,0.863528
363,0.9202,0.0798004
364,0.181618,0.818382
365,0.0491944,0.950806
366,0.893971,0.106029
367,0.966951,0.0330493
368,0.912227,0.0877729
369,0.0712774,0.928723
370,0.883425,0.116575
371,0.592686,0.407314
372,0.973593,0.0264073
373,0.94737,0.0526297
374,0.979908,0.0200915
375,0.322451,0.677549
376,0.14244,0.85756
377,0.978292,0.0217081
378,0.100474,0.899526
379,0.0899088,0.910091
380,0.813545,0.186455
381,0.187497,0.812503
382,0.974613,0.0253875
383,0.0990807,0.900919
384,0.310739,0.689261
385,0.491162,0.508838
386,0.041086,0.958914
387,0.180052,0.819948
388,0.081052,0.918948
389,0.546658,0.453342
390,0.0573761,0.942624
391,0.0937385,0.906262
392,0.979153,0.0208466
393,0.787604,0.212396
394,0.313299,0.686701
395,0.966733,0.0332673
396,0.0642898,0.93571
397,0.0492201,0.95078
398,0.880723,0.119277
399,0.088813,0.911187
400,0.0323623,0.967638
401,0.0395774,0.960423
402,0.0415035,0.958497
403,0.644449,0.355551
404,0.840162,0.159838
405,0.762594,0.237406
406,0.978668,0.0213319
407,0.0722623,0.927738
408,0.977273,0.022727
409,0.970613,0.0293866
410,0.0431905,0.956809
411,0.897942,0.102058
412,0.629893,0.370107
413,0.962135,0.0378647
414,0.0275639,0.972436
415,0.276824,0.723176
416,0.979273,0.0207267
417,0.926809,0.0731905
418,0.135872,0.864128
419,0.764966,0.235034
420,0.851413,0.148587
421,0.0534572,0.946543
422,0.977902,0.0220979
423,0.059513,0.940487
424,0.116013,0.883987
425,0.920323,0.0796771
426,0.220399,0.779601
427,0.0959942,0.904006
428,0.967424,0.0325761
429,0.198078,0.801922
430,0.0408,0.9592
431,0.964604,0.0353961
432,0.0519112,0.948089
433,0.979252,0.0207477
434,0.084016,0.915984
435,0.121018,0.878982
436,0.979906,0.0200944
437,0.0487255,0.951275
438,0.361018,0.638982
439,0.0518668,0.948133
440,0.0497648,0.950235
441,0.0627312,0.937269
442,0.0344646,0.965535
443,0.0421769,0.957823
444,0.0631573,0.936843
445,0.0621707,0.937829
446,0.972057,0.0279426
447,0.921943,0.0780569
448,0.123794,0.876206
449,0.409682,0.590318
450,0.520101,0.479899
451,0.893104,0.106896
452,0.976446,0.0235537
453,0.0432021,0.956798
454,0.978984,0.0210159
455,0.978872,0.0211282
456,0.966422,0.0335779
457,0.0305909,0.969409
458,0.510309,0.489691
459,0.0690611,0.930939
460,0.0933487,0.906651
461,0.343191,0.656809
462,0.898772,0.101228
463,0.981092,0.0189084
464,0.0490139,0.950986
465,0.950039,0.049961
466,0.916503,0.0834968
467,0.350259,0.649741
468,0.835755,0.164245
469,0.939487,0.0605135
470,0.0377456,0.962254
471,0.945552,0.0544484
472,0.412426,0.587574
473,0.0751955,0.924805
474,0.980716,0.019284
475,0.973649,0.0263514
476,0.557938,0.442062
477,0.874411,0.125589
478,0.89283,0.10717
479,0.0400535,0.959947
480,0.105763,0.894237
481,0.233717,0.766283
482,0.954579,0.0454214
483,0.0379283,0.962072
484,0.121153,0.878847
485,0.906666,0.0933339
486,0.981872,0.0181277
487,0.0674014,0.932599
488,0.283048,0.716952
489,0.938373,0.0616272
490,0.955349,0.0446505
491,0.0350173,0.964983
492,0.04523,0.95477
493,0.718974,0.281026
494,0.164619,0.835381
495,0.0907917,0.909208
496,0.342482,0.657518
497,0.675765,0.324235
498,0.733799,0.266201
499,0.957236,0.0427637
500,0.653795,0.346205
501,0.0944354,0.905565
502,0.131455,0.868545
503,0.108032,0.891968
504,0.0433637,0.956636
505,0.807593,0.192407
506,0.155538,0.844462
507,0.212379,0.787621
508,0.123044,0.876956
509,0.335074,0.664926
510,0.195214,0.804786
511,0.051903,0.948097
512,0.0585028,0.941497
513,0.723679,0.276321
514,0.838483,0.161517
515,0.0365636,0.963436
516,0.0228274,0.977173
517,0.0310948,0.968905
518,0.0325742,0.967426
519,0.0469782,0.953022
520,0.0550174,0.944983
521,0.0381778,0.961822
522,0.103492,0.896508
523,0.0359281,0.964072
524,0.0408614,0.959139
525,0.0243181,0.975682
526,0.0331976,0.966802
527,0.0499595,0.950041
528,0.0402356,0.959764
529,0.0235784,0.976421
530,0.0238849,0.976115
531,0.057337,0.942663
532,0.0261236,0.973876
533,0.0360104,0.96399
534,0.0518308,0.948169
535,0.0248197,0.97518
536,0.163004,0.836996
537,0.0377319,0.962268
538,0.0352934,0.964707
539,0.0617581,0.938242
540,0.742035,0.257965
541,0.115153,0.884847
542,0.841597,0.158403
543,0.107388,0.892612
544,0.648309,0.351691
545,0.0712957,0.928704
546,0.031421,0.968579
547,0.114178,0.885822
548,0.035251,0.964749
549,0.0412135,0.958786
550,0.045911,0.954089
551,0.070775,0.929225
552,0.0437926,0.956207
553,0.0760607,0.923939
554,0.0315781,0.968422
555,0.0819302,0.91807
556,0.0332557,0.966744
557,0.330296,0.669704
558,0.339637,0.660363
559,0.0347865,0.965214
560,0.226892,0.773108
561,0.0543649,0.945635
562,0.0790339,0.920966
563,0.0802835,0.919716
564,0.0323678,0.967632
565,0.0413073,0.958693
566,0.0384877,0.961512
567,0.0366811,0.963319
568,0.456947,0.543053
569,0.0543278,0.945672
570,0.0484481,0.951552
571,0.0442239,0.955776
572,0.0617247,0.938275
573,0.622365,0.377635
574,0.073814,0.926186
575,0.0979126,0.902087
576,0.378962,0.621038
577,0.0341279,0.965872
578,0.0575359,0.942464
579,0.2071,0.7929
580,0.104371,0.895629
581,0.709199,0.290801
582,0.0429836,0.957016
583,0.0292568,0.970743
584,0.0594703,0.94053
585,0.747367,0.252633
586,0.858471,0.141529
587,0.031263,0.968737
588,0.0411632,0.958837
589,0.0925497,0.90745
590,0.0399038,0.960096
591,0.0947721,0.905228
592,0.711742,0.288258
593,0.967293,0.0327068
594,0.087052,0.912948
595,0.0309185,0.969082
596,0.0774906,0.922509
597,0.0319548,0.968045
598,0.55056,0.44944
599,0.623056,0.376944
600,0.716107,0.283893
601,0.246587,0.753413
602,0.815209,0.184791
603,0.432055,0.567945
604,0.0387629,0.961237
605,0.076937,0.923063
606,0.100053,0.899947
607,0.717792,0.282208
608,0.157388,0.842612
609,0.182949,0.817051
610,0.098753,0.901247
611,0.101888,0.898112
612,0.0301856,0.969814
613,0.0841215,0.915878
614,0.283581,0.716419
615,0.845099,0.154901
616,0.246365,0.753635
617,0.228308,0.771692
618,0.0707268,0.929273
619,0.0451688,0.954831
620,0.0547522,0.945248
621,0.0709064,0.929094
622,0.159092,0.840908
623,0.0545089,0.945491
624,0.496243,0.503757
625,0.389083,0.610917
626,0.344516,0.655484
627,0.143525,0.856475
628,0.102092,0.897908
629,0.0721661,0.927834
630,0.0405463,0.959454
631,0.0522029,0.947797
632,0.65498,0.34502
633,0.846561,0.153439
634,0.331391,0.668609
635,0.897647,0.102353
636,0.873734,0.126266
637,0.050673,0.949327
638,0.60451,0.39549
639,0.101408,0.898592
640,0.707409,0.292591
641,0.107189,0.892811
642,0.0600867,0.939913
643,0.0673175,0.932683
644,0.0523488,0.947651
645,0.691948,0.308052
646,0.62856,0.37144
647,0.613892,0.386108
648,0.80258,0.19742
649,0.036797,0.963203
650,0.0366594,0.963341
651,0.0565681,0.943432
652,0.0317753,0.968225
653,0.047994,0.952006
654,0.0280632,0.971937
655,0.0280018,0.971998
656,0.0319754,0.968024
657,0.580003,0.419997
658,0.307442,0.692558
659,0.0411442,0.958856
660,0.0478036,0.952196
661,0.102441,0.897559
662,0.609748,0.390252
663,0.871156,0.128844
664,0.335856,0.664144
665,0.0349342,0.965066
666,0.135663,0.864337
667,0.129606,0.870394
668,0.141309,0.858691
669,0.0631976,0.936802
670,0.0410512,0.958949
671,0.0668784,0.933122
672,0.0519929,0.948007
673,0.113996,0.886004
674,0.0894527,0.910547
675,0.0306183,0.969382
676,0.722849,0.277151
677,0.0948943,0.905106
678,0.578402,0.421598
679,0.0517958,0.948204
680,0.1064,0.8936
681,0.225598,0.774402
682,0.0886399,0.91136
683,0.0821561,0.917844
684,0.954677,0.0453229
685,0.0819754,0.918025
686,0.164606,0.835394
687,0.042839,0.957161
688,0.0458172,0.954183
689,0.114171,0.885829
690,0.450299,0.549701
691,0.603787,0.396213
692,0.121022,0.878978
693,0.910037,0.0899626
694,0.182598,0.817402
695,0.0627823,0.937218
696,0.108353,0.891647
697,0.235927,0.764073
698,0.266097,0.733903
699,0.0884864,0.911514
700,0.141555,0.858445
701,0.262491,0.737509
702,0.626306,0.373694
703,0.110158,0.889842
704,0.245235,0.754765
705,0.0481051,0.951895
706,0.931177,0.0688235
707,0.0539011,0.946099
708,0.130979,0.869021
709,0.946571,0.0534287
710,0.0907556,0.909244
711,0.149737,0.850263
712,0.0312873,0.968713
713,0.42129,0.57871
714,0.109464,0.890536
715,0.131012,0.868988
716,0.0451501,0.95485
717,0.954838,0.0451615
718,0.0348899,0.96511
719,0.208885,0.791115
720,0.086007,0.913993
721,0.0605992,0.939401
722,0.607354,0.392646
723,0.51548,0.48452
724,0.408802,0.591198
725,0.711747,0.288253
726,0.871592,0.128408
727,0.212682,0.787318
728,0.09021,0.90979
729,0.0334065,0.966594
730,0.0617421,0.938258
731,0.0357929,0.964207
732,0.75114,0.24886
733,0.28021,0.71979
734,0.134677,0.865323
735,0.0410777,0.958922
736,0.65535,0.34465
737,0.969715,0.0302854
738,0.669227,0.330773
739,0.217731,0.782269
740,0.457728,0.542272
741,0.0826224,0.917378
742,0.922776,0.0772237
743,0.0529589,0.947041
744,0.0514047,0.948595
745,0.069049,0.930951
746,0.54277,0.45723
747,0.553881,0.446119
748,0.0760796,0.92392
749,0.115032,0.884968
750,0.0337952,0.966205
751,0.118732,0.881268
752,0.028174,0.971826
753,0.850522,0.149478
754,0.544667,0.455333
755,0.971227,0.0287728
756,0.943344,0.0566561
757,0.144056,0.855944
758,0.568815,0.431185
759,0.0982155,0.901785
760,0.0684795,0.93152
761,0.0920153,0.907985
762,0.0390367,0.960963
763,0.0532353,0.946765
764,0.324664,0.675336
765,0.0518327,0.948167
766,0.192605,0.807395
767,0.307371,0.692629
768,0.0578315,0.942169
769,0.0926709,0.907329
770,0.0825302,0.91747
771,0.26254,0.73746
772,0.0360884,0.963912
773,0.0523337,0.947666
774,0.629344,0.370656
775,0.0464813,0.953519
776,0.0451491,0.954851
777,0.0626441,0.937356
778,0.0456111,0.954389
779,0.14472,0.85528
780,0.0482065,0.951793
781,0.0839307,0.916069
782,0.222377,0.777623
783,0.0586651,0.941335
784,0.206315,0.793685
785,0.0877298,0.91227
786,0.165886,0.834114
787,0.762884,0.237116
788,0.0512119,0.948788
789,0.570622,0.429378
790,0.202864,0.797136
791,0.0419832,0.958017
792,0.128426,0.871574
793,0.0619675,0.938033
794,0.0460953,0.953905
795,0.256217,0.743783
796,0.039132,0.960868
797,0.139389,0.860611
798,0.191785,0.808215
799,0.391594,0.608406
800,0.40768,0.59232
801,0.451835,0.548165
802,0.235178,0.764822
803,0.0615684,0.938432
804,0.088379,0.911621
805,0.0468255,0.953174
806,0.061465,0.938535
807,0.0378268,0.962173
808,0.0513593,0.948641
809,0.0456547,0.954345
810,0.367429,0.632571
811,0.493618,0.506382
812,0.0703257,0.929674
813,0.315886,0.684114
814,0.15483,0.84517
815,0.154096,0.845904
816,0.0593878,0.940612
817,0.0419474,0.958053
818,0.510218,0.489782
819,0.233181,0.766819
820,0.896709,0.103291
821,0.0776559,0.922344
822,0.0790224,0.920978
823,0.270059,0.729941
824,0.0561496,0.94385
825,0.0409583,0.959042
826,0.952652,0.047348
827,0.0900142,0.909986
828,0.198649,0.801351
829,0.0503594,0.949641
830,0.0321164,0.967884
831,0.0785166,0.921483
832,0.177851,0.822149
833,0.0664556,0.933544
834,0.0514462,0.948554
835,0.231746,0.768254
836,0.07186,0.92814
837,0.0699033,0.930097
838,0.0659641,0.934036
839,0.925909,0.0740913
840,0.897763,0.102237
841,0.668798,0.331202
842,0.15102,0.84898
843,0.0531185,0.946882
844,0.128948,0.871052
845,0.305411,0.694589
846,0.0512403,0.94876
847,0.124963,0.875037
848,0.0616583,0.938342
849,0.0521895,0.94781
850,0.0408407,0.959159
851,0.111502,0.888498
852,0.0552385,0.944762
853,0.175376,0.824624
854,0.0317159,0.968284
855,0.100145,0.899855
856,0.0921895,0.907811
857,0.0752046,0.924795
858,0.0671627,0.932837
859,0.535187,0.464813
860,0.538169,0.461831
861,0.613118,0.386882
862,0.571105,0.428896
863,0.22452,0.77548
864,0.0793761,0.920624
865,0.0636871,0.936313
866,0.288262,0.711738
867,0.219611,0.780389
868,0.0549901,0.94501
869,0.24621,0.75379
870,0.40305,0.59695
871,0.90567,0.0943302
872,0.657535,0.342465
873,0.0687759,0.931224
874,0.0844647,0.915535
875,0.0733435,0.926656
876,0.0355806,0.964419
877,0.0351632,0.964837
878,0.0966286,0.903371
879,0.186769,0.813231
880,0.134685,0.865315
881,0.060176,0.939824
882,0.0866996,0.9133
883,0.166094,0.833906
884,0.118175,0.881825
885,0.185233,0.814767
886,0.171629,0.828371
887,0.334958,0.665042
888,0.132903,0.867097
889,0.704469,0.295531
890,0.50766,0.49234
891,0.12541,0.87459
892,0.925946,0.0740543
893,0.0376462,0.962354
894,0.105711,0.894289
895,0.128987,0.871013
896,0.0652201,0.93478
897,0.219714,0.780286
898,0.0570114,0.942989
899,0.064797,0.935203
900,0.0625931,0.937407
901,0.858672,0.141328
902,0.0743946,0.925605
903,0.134599,0.865401
904,0.0583878,0.941612
905,0.0425089,0.957491
906,0.0283787,0.971621
907,0.113267,0.886733
908,0.0859089,0.914091
909,0.0433728,0.956627
910,0.87933,0.12067
911,0.415865,0.584135
912,0.0723148,0.927685
913,0.079556,0.920444
914,0.059367,0.940633
915,0.187597,0.812403
916,0.0489235,0.951077
917,0.0656709,0.934329
918,0.224414,0.775586
919,0.160373,0.839627
920,0.0645228,0.935477
921,0.932865,0.0671353
922,0.04881,0.95119
923,0.0490993,0.950901
924,0.928614,0.0713863
925,0.414272,0.585728
926,0.106089,0.893911
927,0.0824634,0.917537
928,0.130948,0.869052
929,0.0463457,0.953654
930,0.0554752,0.944525
931,0.0450477,0.954952
932,0.0693931,0.930607
933,0.149817,0.850183
934,0.18489,0.81511
935,0.0894311,0.910569
936,0.181603,0.818397
937,0.0824594,0.917541
938,0.0458924,0.954108
939,0.0671733,0.932827
940,0.157096,0.842904
941,0.7333,0.2667
942,0.114838,0.885162
943,0.0556803,0.94432
944,0.040718,0.959282
945,0.461398,0.538602
946,0.138265,0.861735
947,0.0614725,0.938527
948,0.0857201,0.91428
949,0.55482,0.44518
950,0.918132,0.0818679
951,0.0405228,0.959477
952,0.796713,0.203287
953,0.0752122,0.924788
954,0.418457,0.581543
955,0.868393,0.131607
956,0.0892765,0.910723
957,0.0319579,0.968042
958,0.101036,0.898964
959,0.0594375,0.940562
960,0.0385296,0.96147
961,0.045144,0.954856
962,0.117002,0.882998
963,0.0321832,0.967817
964,0.0542345,0.945765
965,0.101549,0.898451
966,0.0308736,0.969126
967,0.0554947,0.944505
968,0.0586308,0.941369
969,0.613263,0.386737
970,0.126558,0.873442
971,0.0574651,0.942535
972,0.336177,0.663823
973,0.950911,0.0490888
974,0.758103,0.241897
975,0.0713211,0.928679
976,0.0331261,0.966874
977,0.0278063,0.972194
978,0.0589688,0.941031
979,0.322236,0.677764
980,0.051911,0.948089
981,0.109356,0.890644
982,0.0463225,0.953677
983,0.0381487,0.961851
984,0.902303,0.0976967
985,0.0546987,0.945301
986,0.0902089,0.909791
987,0.0520056,0.947994
988,0.0495875,0.950413
989,0.0416396,0.95836
990,0.284529,0.715471
991,0.0444681,0.955532
992,0.0927233,0.907277
993,0.38363,0.61637
994,0.625342,0.374658
995,0.205634,0.794366
996,0.309626,0.690374
997,0.607044,0.392956
998,0.0403518,0.959648
999,0.0779554,0.922045
1000,0.0481869,0.951813
1001,0.353759,0.646241
1002,0.600467,0.399533
1003,0.740331,0.259669
1004,0.0417363,0.958264
1005,0.0901678,0.909832
1006,0.168749,0.831251
1007,0.101222,0.898778
1008,0.832892,0.167108
1009,0.0636133,0.936387
1010,0.68625,0.31375
1011,0.166875,0.833125
1012,0.0712694,0.928731
1013,0.100324,0.899676
1014,0.460197,0.539803
1015,0.053084,0.946916
1016,0.0416146,0.958385
1017,0.0361299,0.96387
1018,0.753552,0.246448
1019,0.0580206,0.941979
1020,0.572537,0.427463
1021,0.523013,0.476987
1022,0.0955911,0.904409
1023,0.1339,0.8661
1024,0.0547833,0.945217
1025,0.0570655,0.942934
1026,0.064561,0.935439
1027,0.171116,0.828884
1028,0.0731545,0.926845
1029,0.0649156,0.935084
1030,0.0819116,0.918088
1031,0.0523075,0.947693
1032,0.0595218,0.940478
1033,0.0606609,0.939339
1034,0.492348,0.507652
1035,0.533861,0.466139
1036,0.255776,0.744224
1037,0.0637673,0.936233
1038,0.087892,0.912108
1039,0.420622,0.579378
1040,0.0548031,0.945197
1041,0.635413,0.364587
1042,0.595923,0.404077
1043,0.560654,0.439346
1044,0.0747969,0.925203
1045,0.707555,0.292445
1046,0.0553182,0.944682
1047,0.0424733,0.957527
1048,0.133278,0.866722
1049,0.0407121,0.959288
1050,0.605739,0.394261
1051,0.0543929,0.945607
1052,0.228466,0.771534
1053,0.0358333,0.964167
1054,0.0598027,0.940197
1055,0.0636795,0.936321
1056,0.113648,0.886352
1057,0.0672748,0.932725
1058,0.0759065,0.924093
1059,0.276301,0.723699
1060,0.516075,0.483925
1061,0.75918,0.24082
1062,0.0438875,0.956113
1063,0.0418833,0.958117
1064,0.0523974,0.947603
1065,0.106501,0.893499
1066,0.120239,0.879761
1067,0.117557,0.882443
1068,0.053847,0.946153
1069,0.0851928,0.914807
1070,0.0429242,0.957076
1071,0.182751,0.817249
1072,0.176804,0.823196
1073,0.0715779,0.928422
1074,0.205755,0.794245
1075,0.0880626,0.911937
1076,0.0571477,0.942852
1077,0.0667539,0.933246
1078,0.103825,0.896175
1079,0.511362,0.488638
1080,0.381722,0.618278
1081,0.619957,0.380043
1082,0.0465637,0.953436
1083,0.497243,0.502757
1084,0.10269,0.89731
1085,0.0339105,0.96609
1086,0.0674232,0.932577
1087,0.177156,0.822844
1088,0.575906,0.424094
1089,0.07547,0.92453
1090,0.157213,0.842787
1091,0.0990928,0.900907
1092,0.772988,0.227012
1093,0.0389918,0.961008
1094,0.806028,0.193972
1095,0.0459221,0.954078
1096,0.782599,0.217401
1097,0.422066,0.577934
1098,0.475685,0.524315
1099,0.147594,0.852406
1100,0.702814,0.297186
1101,0.556511,0.44349
1102,0.058342,0.941658
1103,0.0562722,0.943728
1104,0.0616599,0.93834
1105,0.0457687,0.954231
1106,0.0889111,0.911089
