id,realDonaldTrump,HillaryClinton
198,0.0223335,0.977666
199,0.988987,0.0110133
200,0.999462,0.000537892
201,0.998758,0.00124199
202,0.998463,0.00153732
203,0.997896,0.00210442
204,0.00159371,0.998406
205,0.00467428,0.995326
206,0.00559261,0.994407
207,0.000339722,0.99966
208,0.03101,0.96899
209,0.00057978,0.99942
210,0.027862,0.972138
211,0.00270494,0.997295
212,0.0077132,0.992287
213,0.00196137,0.998039
214,0.958548,0.0414521
215,0.993316,0.0066841
216,0.00604861,0.993951
217,0.337089,0.662911
218,0.0569155,0.943085
219,0.340197,0.659803
220,0.000954225,0.999046
221,0.000264992,0.999735
222,0.000730603,0.999269
223,0.942308,0.0576921
224,0.950595,0.0494052
225,0.928922,0.0710785
226,0.971838,0.0281617
227,0.884378,0.115622
228,0.999852,0.000147909
229,0.00798596,0.992014
230,0.999338,0.000662314
231,0.993147,0.00685295
232,0.000357121,0.999643
233,0.000310614,0.999689
234,0.999799,0.000201337
235,0.00363178,0.996368
236,0.953079,0.0469209
237,0.839312,0.160688
238,0.000247265,0.999753
239,0.00072126,0.999279
240,0.999877,0.000123019
241,0.000298808,0.999701
242,0.788166,0.211834
243,0.754951,0.245049
244,0.317718,0.682282
245,0.00203883,0.997961
246,0.00128362,0.998716
247,0.98517,0.0148303
248,0.999658,0.000342304
249,0.996553,0.00344667
250,0.999845,0.000154931
251,0.998112,0.00188781
252,0.119219,0.880781
253,0.000301815,0.999698
254,0.0250009,0.974999
255,0.836693,0.163307
256,0.0325035,0.967497
257,0.000649097,0.999351
258,0.03053,0.96947
259,0.101844,0.898156
260,0.000899577,0.9991
261,0.00031349,0.999686
262,0.00151354,0.998486
263,0.000854891,0.999145
264,0.998802,0.00119788
265,0.00154242,0.998458
266,0.00196582,0.998034
267,0.141745,0.858254
268,0.860696,0.139304
269,0.9953,0.00470037
270,0.000876238,0.999124
271,0.000599035,0.999401
272,0.999088,0.000911762
273,0.00914999,0.99085
274,0.993862,0.00613804
275,0.000926534,0.999073
276,0.000794311,0.999206
277,0.997718,0.00228206
278,0.996733,0.0032667
279,0.0010237,0.998976
280,0.0102915,0.989708
281,0.00211235,0.997888
282,0.35229,0.64771
283,0.998825,0.00117494
284,0.718766,0.281234
285,0.945052,0.0549479
286,0.00466424,0.995336
287,0.0321073,0.967893
288,0.204805,0.795196
289,0.00761854,0.992381
290,0.00433343,0.995667
291,0.00245793,0.997542
292,0.00575909,0.994241
293,0.0104343,0.989566
294,0.999702,0.00029795
295,0.00232254,0.997678
296,0.0102447,0.989755
297,0.000811858,0.999188
298,0.000612316,0.999388
299,0.999536,0.000464507
300,0.765795,0.234205
301,0.00229221,0.997708
302,0.0014064,0.998594
303,0.963967,0.0360331
304,0.999079,0.000920831
305,0.012852,0.987148
306,0.99973,0.000270048
307,0.0572786,0.942721
308,0.997752,0.0022484
309,0.00148907,0.998511
310,0.002611,0.997389
311,0.991542,0.00845814
312,0.997562,0.00243756
313,0.999461,0.000539428
314,0.637177,0.362823
315,0.0647024,0.935298
316,0.0225177,0.977482
317,0.126387,0.873613
318,0.972441,0.0275592
319,0.333696,0.666304
320,0.999271,0.000728716
321,0.00675913,0.993241
322,0.18373,0.81627
323,0.00122831,0.998772
324,0.00108367,0.998916
325,0.20193,0.79807
326,0.965259,0.0347414
327,0.996527,0.00347268
328,0.511028,0.488972
329,0.561503,0.438497
330,0.997754,0.00224597
331,0.0017669,0.998233
332,0.000860565,0.999139
333,0.0102821,0.989718
334,0.996534,0.00346616
335,0.0058968,0.994103
336,0.0970296,0.90297
337,0.000309149,0.999691
338,0.999523,0.000476573
339,0.999631,0.000369278
340,0.0353589,0.964641
341,0.0464963,0.953504
342,0.0017669,0.998233
343,0.00305104,0.996949
344,0.00583879,0.994161
345,0.00715757,0.992842
346,0.000625343,0.999375
347,0.523176,0.476824
348,0.00607118,0.993929
349,0.0994196,0.90058
350,0.624558,0.375442
351,0.696311,0.303689
352,0.000512649,0.999487
353,0.00271971,0.99728
354,0.0131573,0.986843
355,0.00498244,0.995018
356,0.00306908,0.996931
357,0.0979158,0.902084
358,0.0126113,0.987389
359,0.00262009,0.99738
360,0.000936928,0.999063
361,0.00105965,0.99894
362,0.000296085,0.999704
363,0.000506398,0.999494
364,0.290251,0.709749
365,0.00554654,0.994453
366,0.0537618,0.946238
367,0.749541,0.250459
368,0.967738,0.0322621
369,0.0025623,0.997438
370,0.999748,0.000252045
371,0.994267,0.00573275
372,0.0275398,0.97246
373,0.998254,0.00174575
374,0.99954,0.000460311
375,0.377513,0.622487
376,0.000913403,0.999087
377,0.997992,0.00200811
378,0.0544227,0.945577
379,0.00747158,0.992528
380,0.995566,0.00443395
381,0.608629,0.391371
382,0.999608,0.000391548
383,0.00185208,0.998148
384,0.00159809,0.998402
385,0.00541417,0.994586
386,0.408009,0.591991
387,0.0112484,0.988752
388,0.131961,0.868039
389,0.000855981,0.999144
390,0.0146087,0.985391
391,0.0780354,0.921965
392,0.717547,0.282453
393,0.998406,0.00159372
394,0.000901182,0.999099
395,0.998721,0.0012787
396,0.000550627,0.999449
397,0.000495433,0.999505
398,0.98444,0.01556
399,0.00295409,0.997046
400,0.00146449,0.998536
401,0.0305501,0.96945
402,0.0390708,0.960929
403,0.999801,0.000199267
404,0.998039,0.00196066
405,0.994011,0.00598948
406,0.992702,0.00729769
407,0.00227293,0.997727
408,0.999098,0.000901618
409,0.966151,0.033849
410,0.599989,0.400011
411,0.874991,0.125009
412,0.984235,0.0157647
413,0.109715,0.890285
414,0.0107941,0.989206
415,0.843149,0.156851
416,0.98262,0.0173801
417,0.654877,0.345123
418,0.181586,0.818414
419,0.713696,0.286304
420,0.151642,0.848358
421,0.0149154,0.985085
422,0.936431,0.0635693
423,0.000476109,0.999524
424,0.1525,0.8475
425,0.999569,0.000430787
426,0.00770194,0.992298
427,0.00341475,0.996585
428,0.0440221,0.955978
429,0.0117648,0.988235
430,0.0281021,0.971898
431,0.000826661,0.999173
432,0.000322325,0.999678
433,0.998619,0.00138059
434,0.00304234,0.996958
435,0.535869,0.46413
436,0.00314694,0.996853
437,0.516581,0.483419
438,0.212362,0.787638
439,0.208618,0.791382
440,0.757464,0.242536
441,0.00820658,0.991793
442,0.00119942,0.998801
443,0.0370167,0.962983
444,0.00895586,0.991044
445,0.991193,0.00880681
446,0.957716,0.0422845
447,0.999466,0.000533546
448,0.25237,0.74763
449,0.987092,0.0129078
450,0.0130627,0.986937
451,0.00043758,0.999562
452,0.7447,0.2553
453,0.00831924,0.991681
454,0.997341,0.00265891
455,0.998339,0.0016611
456,0.996428,0.0035724
457,0.0126007,0.987399
458,0.00830379,0.991696
459,0.000363769,0.999636
460,0.00138797,0.998612
461,0.37975,0.62025
462,0.758942,0.241058
463,0.997,0.00300025
464,0.745568,0.254432
465,0.745086,0.254914
466,0.996534,0.00346615
467,0.915761,0.0842386
468,0.00400748,0.995993
469,0.997474,0.00252589
470,0.982145,0.0178551
471,0.956623,0.0433774
472,0.423981,0.576019
473,0.0592571,0.940743
474,0.99982,0.000179905
475,0.017741,0.982259
476,0.761995,0.238005
477,0.99963,0.000369918
478,0.999398,0.000602162
479,0.00462842,0.995372
480,0.00114132,0.998859
481,0.0849095,0.915091
482,0.93449,0.0655097
483,0.00866753,0.991332
484,0.0041762,0.995824
485,0.963641,0.0363588
486,0.999173,0.000827003
487,0.237073,0.762927
488,0.961053,0.0389467
489,0.878844,0.121156
490,0.999426,0.000573645
491,0.0151492,0.984851
492,0.00192043,0.99808
493,0.999329,0.00067104
494,0.00632421,0.993676
495,0.0045114,0.995489
496,0.121776,0.878224
497,0.973916,0.0260844
498,0.996095,0.00390546
499,0.999622,0.00037755
500,0.840432,0.159568
501,0.000605832,0.999394
502,0.00440297,0.995597
503,0.27387,0.72613
504,0.0055631,0.994437
505,0.999319,0.000680823
506,0.991461,0.00853927
507,0.994382,0.00561836
508,0.192992,0.807008
509,0.00675101,0.993249
510,0.909447,0.0905527
511,0.0128185,0.987181
512,0.773683,0.226317
513,0.999921,7.89943e-05
514,0.999237,0.000763129
515,9.98941e-05,0.9999
516,9.41322e-05,0.999906
517,0.000201752,0.999798
518,0.00145642,0.998544
519,0.00692907,0.993071
520,6.72152e-05,0.999933
521,0.000214996,0.999785
522,7.67595e-05,0.999923
523,0.939226,0.0607737
524,7.95166e-05,0.99992
525,6.07489e-05,0.999939
526,0.000134065,0.999866
527,0.000149951,0.99985
528,0.00013267,0.999867
529,0.000230876,0.999769
530,0.00153638,0.998464
531,0.000102773,0.999897
532,0.000118176,0.999882
533,0.000105422,0.999895
534,0.000347645,0.999652
535,0.0235204,0.97648
536,0.000102137,0.999898
537,0.000427965,0.999572
538,0.0046639,0.995336
539,0.000462956,0.999537
540,0.994424,0.00557602
541,0.463942,0.536058
542,0.977722,0.0222777
543,0.721026,0.278974
544,0.962158,0.0378415
545,0.998457,0.00154328
546,0.148677,0.851323
547,0.992776,0.00722416
548,0.00060197,0.999398
549,0.000331812,0.999668
550,0.185486,0.814514
551,0.000137604,0.999862
552,0.000155281,0.999845
553,0.000118798,0.999881
554,0.000168014,0.999832
555,7.21371e-05,0.999928
556,0.000385945,0.999614
557,0.306835,0.693165
558,0.000469371,0.999531
559,7.70306e-05,0.999923
560,0.000172685,0.999827
561,0.000100878,0.999899
562,0.0165182,0.983482
563,0.000329819,0.99967
564,0.999396,0.000604153
565,0.000186168,0.999814
566,0.0284001,0.9716
567,7.96571e-05,0.99992
568,6.97289e-05,0.99993
569,9.60991e-05,0.999904
570,9.17765e-05,0.999908
571,0.998299,0.00170122
572,0.000389392,0.999611
573,0.000268741,0.999731
574,7.72513e-05,0.999923
575,0.000932347,0.999068
576,0.000382104,0.999618
577,0.000101326,0.999899
578,0.000108999,0.999891
579,0.11914,0.88086
580,0.00835487,0.991645
581,0.99867,0.00133035
582,9.06981e-05,0.999909
583,0.00877974,0.99122
584,0.000259274,0.999741
585,0.00617078,0.993829
586,0.00406893,0.995931
587,0.000831578,0.999168
588,0.000152383,0.999848
589,0.000195906,0.999804
590,8.09087e-05,0.999919
591,0.000218572,0.999781
592,0.99762,0.00237965
593,8.83435e-05,0.999912
594,0.000192703,0.999807
595,0.000929817,0.99907
596,0.000175897,0.999824
597,0.000142299,0.999858
598,0.999237,0.000763316
599,0.0059478,0.994052
600,0.999875,0.000124808
601,0.000821179,0.999179
602,0.999579,0.000421013
603,0.999589,0.000411202
604,0.000180951,0.999819
605,0.0185684,0.981432
606,0.000418201,0.999582
607,0.999869,0.000131059
608,0.02068,0.97932
609,0.000364341,0.999636
610,0.0735398,0.92646
611,0.000110739,0.999889
612,0.000638607,0.999361
613,0.000256594,0.999743
614,6.91445e-05,0.999931
615,0.000536396,0.999464
616,0.00012326,0.999877
617,0.000114507,0.999885
618,0.000303916,0.999696
619,0.0938006,0.906199
620,0.560921,0.439078
621,0.000816795,0.999183
622,7.42487e-05,0.999926
623,0.000107009,0.999893
624,8.72715e-05,0.999913
625,0.998859,0.00114119
626,0.999905,9.55034e-05
627,7.50724e-05,0.999925
628,6.52042e-05,0.999935
629,0.992127,0.00787327
630,0.000310875,0.999689
631,0.000182306,0.999818
632,0.999942,5.80539e-05
633,0.999816,0.000184363
634,0.998974,0.00102583
635,0.999907,9.27347e-05
636,0.999906,9.36714e-05
637,0.000328138,0.999672
638,0.999692,0.000308173
639,0.999678,0.000321781
640,0.999725,0.000274912
641,0.000251254,0.999749
642,7.02668e-05,0.99993
643,0.888283,0.111717
644,0.00149614,0.998504
645,0.854898,0.145102
646,0.999937,6.27798e-05
647,0.99803,0.00197002
648,0.996134,0.00386572
649,0.000163421,0.999837
650,0.00354949,0.996451
651,0.000368247,0.999632
652,0.000145787,0.999854
653,0.000588445,0.999412
654,0.000208666,0.999791
655,0.000317525,0.999683
656,0.00016486,0.999835
657,0.0113442,0.988656
658,0.000298139,0.999702
659,0.000523359,0.999477
660,0.17179,0.82821
661,0.000125323,0.999875
662,0.999913,8.71158e-05
663,0.999539,0.000460649
664,0.000141631,0.999858
665,0.00022381,0.999776
666,0.000455036,0.999545
667,0.000316104,0.999684
668,0.000101217,0.999899
669,9.59313e-05,0.999904
670,0.000484394,0.999516
671,0.000113704,0.999886
672,7.62755e-05,0.999924
673,0.137867,0.862133
674,0.999481,0.000519346
675,0.0908798,0.90912
676,0.999532,0.000467999
677,0.000220903,0.999779
678,0.000120115,0.99988
679,0.000106402,0.999894
680,0.000812961,0.999187
681,0.00165171,0.998348
682,0.968855,0.0311448
683,0.801614,0.198386
684,0.998813,0.00118673
685,0.000248701,0.999751
686,0.702531,0.297469
687,0.000327673,0.999672
688,0.0795904,0.92041
689,0.000936297,0.999064
690,0.000116102,0.999884
691,0.000256492,0.999744
692,0.000489574,0.99951
693,0.999659,0.000340859
694,0.0002545,0.999746
695,0.0558727,0.944127
696,0.00387162,0.996128
697,0.000425453,0.999575
698,0.0152549,0.984745
699,0.000138416,0.999862
700,0.999918,8.24841e-05
701,0.00161197,0.998388
702,0.994494,0.00550638
703,0.000103335,0.999897
704,0.000665529,0.999334
705,0.00157074,0.998429
706,0.834754,0.165246
707,9.65037e-05,0.999903
708,0.000224901,0.999775
709,0.965183,0.034817
710,6.90079e-05,0.999931
711,0.000345316,0.999655
712,0.000154771,0.999845
713,0.000140929,0.999859
714,0.000188849,0.999811
715,0.000452498,0.999547
716,0.0147132,0.985287
717,0.999883,0.000117084
718,8.64559e-05,0.999914
719,0.000124841,0.999875
720,0.000259799,0.99974
721,0.991889,0.00811145
722,0.0025925,0.997407
723,0.999897,0.000102469
724,0.999571,0.000429125
725,0.338241,0.661759
726,0.999938,6.22622e-05
727,0.999888,0.000112383
728,8.57725e-05,0.999914
729,0.000146201,0.999854
730,8.36946e-05,0.999916
731,0.000676114,0.999324
732,0.99992,8.02586e-05
733,0.000246207,0.999754
734,8.82958e-05,0.999912
735,0.000261664,0.999738
736,0.999524,0.000475731
737,0.999517,0.0004827
738,0.99919,0.000810264
739,0.999822,0.00017844
740,0.893539,0.106461
741,0.000170622,0.999829
742,0.999876,0.000123703
743,0.000149274,0.999851
744,0.00209627,0.997904
745,0.000220727,0.999779
746,0.987864,0.0121356
747,0.0175058,0.982494
748,0.000127442,0.999873
749,0.000673127,0.999327
750,0.00195012,0.99805
751,0.000123291,0.999877
752,0.000111483,0.999889
753,0.999935,6.4823e-05
754,0.997198,0.00280176
755,0.999873,0.000127362
756,0.999955,4.53442e-05
757,0.000125623,0.999874
758,0.999679,0.000321367
759,0.000217874,0.999782
760,0.000108107,0.999892
761,0.000412426,0.999588
762,0.000258156,0.999742
763,8.03889e-05,0.99992
764,0.000282955,0.999717
765,0.997618,0.00238249
766,0.000258056,0.999742
767,0.996334,0.00366586
768,0.0182416,0.981758
769,0.746161,0.253839
770,0.000929505,0.99907
771,0.999589,0.000411448
772,0.000248386,0.999752
773,0.00052436,0.999476
774,0.98177,0.0182304
775,0.000834374,0.999166
776,0.0054881,0.994512
777,0.000240045,0.99976
778,0.00409693,0.995903
779,0.843481,0.156519
780,0.00126373,0.998736
781,0.00216599,0.997834
782,0.835529,0.164471
783,0.000359,0.999641
784,0.999014,0.000986255
785,0.00269789,0.997302
786,0.998983,0.0010165
787,0.998718,0.001282
788,0.00024434,0.999756
789,0.998757,0.00124298
790,0.151769,0.848231
791,0.000355964,0.999644
792,0.00542781,0.994572
793,0.0232525,0.976747
794,0.000846346,0.999154
795,0.994605,0.0053951
796,0.000182295,0.999818
797,0.987494,0.0125064
798,0.687986,0.312014
799,0.999581,0.000418786
800,0.999541,0.000459472
801,0.998773,0.0012268
802,0.989621,0.0103786
803,0.0158605,0.984139
804,0.000194954,0.999805
805,0.0010142,0.998986
806,0.00305667,0.996943
807,0.00137835,0.998622
808,0.000175184,0.999825
809,0.00156629,0.998434
810,0.99953,0.000470466
811,0.985412,0.0145884
812,0.687273,0.312727
813,0.999472,0.000528181
814,0.0702763,0.929724
815,0.999494,0.000506288
816,0.000248126,0.999752
817,0.000454593,0.999545
818,0.954837,0.045163
819,0.999744,0.000256097
820,0.959815,0.0401854
821,0.00372071,0.996279
822,0.94541,0.0545904
823,0.998904,0.001096
824,0.000127706,0.999872
825,0.00106885,0.998931
826,0.999896,0.00010422
827,0.000800357,0.9992
828,0.00215037,0.99785
829,0.0090555,0.990945
830,0.000694231,0.999306
831,0.723202,0.276798
832,0.020317,0.979683
833,0.000804873,0.999195
834,0.000855491,0.999144
835,0.00386328,0.996137
836,0.997943,0.00205706
837,0.919152,0.0808478
838,0.0135937,0.986406
839,0.998989,0.00101107
840,0.999268,0.000731693
841,0.00103348,0.998967
842,0.00156695,0.998433
843,0.0305151,0.969485
844,0.998317,0.00168288
845,0.928507,0.071493
846,0.000353399,0.999647
847,0.000203533,0.999796
848,0.00168619,0.998314
849,0.00264204,0.997358
850,0.000519253,0.999481
851,0.564901,0.435099
852,0.000180752,0.999819
853,0.0110879,0.988912
854,0.0386226,0.961377
855,0.00114476,0.998855
856,0.000508504,0.999491
857,0.987551,0.012449
858,0.00208501,0.997915
859,0.00136196,0.998638
860,0.000661337,0.999339
861,0.9985,0.00150043
862,0.899839,0.100161
863,0.998946,0.00105433
864,0.000118416,0.999882
865,0.00279857,0.997201
866,0.014156,0.985844
867,0.999543,0.000457413
868,0.0127623,0.987238
869,0.00420364,0.995796
870,0.94035,0.0596499
871,0.0338272,0.966173
872,0.974596,0.0254035
873,0.0111338,0.988866
874,0.00144868,0.998551
875,0.88469,0.11531
876,0.00227338,0.997727
877,0.00837804,0.991622
878,0.98232,0.0176798
879,0.0985834,0.901417
880,0.854861,0.145139
881,0.999749,0.000251475
882,0.000537306,0.999463
883,0.00480317,0.995197
884,0.992111,0.00788889
885,0.301675,0.698325
886,0.00427452,0.995726
887,0.040287,0.959713
888,0.433083,0.566917
889,0.00394214,0.996058
890,0.0307872,0.969213
891,0.051798,0.948202
892,0.98921,0.0107899
893,0.000936483,0.999064
894,0.000440304,0.99956
895,0.00426819,0.995732
896,0.00447739,0.995523
897,0.0476803,0.95232
898,0.484833,0.515167
899,0.000415387,0.999585
900,0.00112774,0.998872
901,0.999819,0.000181059
902,0.279847,0.720153
903,0.679658,0.320342
904,0.00111544,0.998885
905,0.000393601,0.999606
906,0.000235207,0.999765
907,0.00026453,0.999735
908,0.00644322,0.993557
909,0.0111877,0.988812
910,0.999607,0.000392815
911,0.999876,0.00012408
912,0.019849,0.980151
913,0.000199257,0.999801
914,0.0659299,0.93407
915,0.000354018,0.999646
916,0.00303231,0.996968
917,0.000867903,0.999132
918,0.00810359,0.991896
919,0.999751,0.000248923
920,0.0864093,0.913591
921,0.99827,0.00173004
922,0.000303595,0.999696
923,0.00126461,0.998735
924,0.946403,0.0535973
925,0.000245717,0.999754
926,0.00180469,0.998195
927,0.320201,0.679799
928,0.000657805,0.999342
929,0.000243049,0.999757
930,0.239586,0.760414
931,0.000578938,0.999421
932,0.998035,0.00196482
933,0.00972832,0.990272
934,0.000340172,0.99966
935,0.000436048,0.999564
936,0.0230615,0.976938
937,0.326328,0.673672
938,0.000754022,0.999246
939,0.0744243,0.925576
940,0.000260235,0.99974
941,0.999509,0.000490606
942,0.785308,0.214692
943,0.000544128,0.999456
944,0.000180666,0.999819
945,0.992587,0.00741298
946,0.000210775,0.999789
947,0.00021693,0.999783
948,0.00341804,0.996582
949,0.999858,0.000142463
950,0.999482,0.000518117
951,0.530494,0.469506
952,0.999707,0.000292555
953,0.000949745,0.99905
954,0.999617,0.000382983
955,0.999269,0.000730555
956,0.00386202,0.996138
957,0.221615,0.778385
958,0.0012778,0.998722
959,0.000223853,0.999776
960,0.0181335,0.981867
961,0.000413345,0.999587
962,0.000321903,0.999678
963,0.00787781,0.992122
964,0.00307148,0.996929
965,0.98409,0.0159102
966,0.00157015,0.99843
967,0.23437,0.76563
968,0.000255778,0.999744
969,0.999701,0.000298512
970,0.00125354,0.998746
971,0.979759,0.0202414
972,0.966237,0.0337632
973,0.329351,0.670649
974,0.999752,0.000247531
975,0.630419,0.369581
976,0.0149634,0.985037
977,0.000234923,0.999765
978,0.646935,0.353065
979,0.0396394,0.960361
980,0.000552978,0.999447
981,0.0196787,0.980321
982,0.000912926,0.999087
983,0.000528675,0.999471
984,0.990157,0.00984253
985,0.000705455,0.999295
986,0.000797868,0.999202
987,0.806831,0.193169
988,0.00132404,0.998676
989,0.000857437,0.999143
990,0.0688476,0.931152
991,0.000876329,0.999124
992,0.974385,0.0256147
993,0.982061,0.0179388
994,0.96463,0.0353698
995,0.99977,0.000229509
996,0.990467,0.00953311
997,0.99965,0.000350233
998,0.000818379,0.999182
999,0.0143573,0.985643
1000,0.000195895,0.999804
1001,0.996823,0.00317735
1002,0.959829,0.040171
1003,0.975193,0.0248071
1004,0.994025,0.00597511
1005,0.000913028,0.999087
1006,0.999863,0.000137149
1007,0.940789,0.0592113
1008,0.99738,0.00261967
1009,0.000281683,0.999718
1010,0.665073,0.334927
1011,0.996965,0.00303453
1012,0.00418397,0.995816
1013,0.000812484,0.999188
1014,0.18895,0.81105
1015,0.000195405,0.999805
1016,0.00282867,0.997171
1017,0.691344,0.308656
1018,0.999019,0.000980946
1019,0.00038581,0.999614
1020,0.477014,0.522986
1021,0.998047,0.00195349
1022,0.00235505,0.997645
1023,0.00893704,0.991063
1024,0.00404476,0.995955
1025,0.0165573,0.983443
1026,0.000700446,0.9993
1027,0.999522,0.000477608
1028,0.000306247,0.999694
1029,0.00265441,0.997346
1030,0.580824,0.419176
1031,0.00258845,0.997412
1032,0.453842,0.546158
1033,0.000361059,0.999639
1034,0.919101,0.0808987
1035,0.0271886,0.972811
1036,0.982385,0.017615
1037,0.000590631,0.999409
1038,0.0125118,0.987488
1039,0.925534,0.074466
1040,0.00024318,0.999757
1041,0.999548,0.00045235
1042,0.998477,0.0015229
1043,0.963508,0.0364918
1044,0.000177549,0.999822
1045,0.999831,0.000168583
1046,0.000138492,0.999861
1047,0.000375955,0.999624
1048,0.00269211,0.997308
1049,0.000279289,0.999721
1050,0.998394,0.00160629
1051,0.0254143,0.974586
1052,0.998976,0.00102376
1053,0.000542147,0.999458
1054,0.00182492,0.998175
1055,0.00205124,0.997949
1056,0.0014929,0.998507
1057,0.000213123,0.999787
1058,0.000340142,0.99966
1059,0.555582,0.444418
1060,0.999737,0.000263039
1061,0.996899,0.0031013
1062,0.000222056,0.999778
1063,0.000519835,0.99948
1064,0.000271938,0.999728
1065,0.000739589,0.99926
1066,0.000383103,0.999617
1067,0.000300913,0.999699
1068,0.00624708,0.993753
1069,0.8717,0.1283
1070,0.00459639,0.995404
1071,0.98913,0.0108697
1072,0.958796,0.0412035
1073,0.00235362,0.997646
1074,0.000563903,0.999436
