id,realDonaldTrump,HillaryClinton
320,0.000739732,0.99926
321,0.99541,0.00458965
322,0.870216,0.129784
323,0.997317,0.0026833
324,0.998599,0.00140139
325,0.922461,0.0775387
326,0.0273595,0.972641
327,0.00742121,0.992579
328,0.942269,0.0577312
329,0.458319,0.541681
330,0.0159051,0.984095
331,0.997518,0.00248201
332,0.997461,0.00253882
333,0.990512,0.00948805
334,0.00159045,0.99841
335,0.933652,0.0663477
336,0.987128,0.0128724
337,0.999123,0.000876968
338,0.000682575,0.999317
339,0.000883583,0.999116
340,0.985357,0.0146426
341,0.972847,0.027153
342,0.997625,0.00237459
343,0.996181,0.00381891
344,0.998233,0.00176696
345,0.991136,0.00886365
346,0.998778,0.00122232
347,0.540403,0.459597
348,0.995461,0.00453853
349,0.783901,0.216099
350,0.965058,0.0349416
351,0.656404,0.343596
352,0.999143,0.000856497
353,0.99844,0.00155956
354,0.990551,0.00944951
355,0.995774,0.0042264
356,0.996078,0.00392237
357,0.707701,0.292299
358,0.962749,0.0372506
359,0.990722,0.00927838
360,0.997306,0.00269409
361,0.998209,0.00179048
362,0.999355,0.000645489
363,0.998725,0.00127535
364,0.211938,0.788062
365,0.99196,0.00803978
366,0.994977,0.00502256
367,0.562748,0.437252
368,0.0233133,0.976687
369,0.997536,0.00246392
370,0.00041354,0.999587
371,0.00126893,0.998731
372,0.97647,0.0235299
373,0.00370485,0.996295
374,0.00129275,0.998707
375,0.508678,0.491322
376,0.997304,0.00269618
377,0.00184923,0.998151
378,0.994255,0.00574533
379,0.996126,0.00387402
380,0.00216161,0.997838
381,0.326845,0.673155
382,0.000674032,0.999326
383,0.991621,0.00837859
384,0.991583,0.00841721
385,0.971916,0.0280841
386,0.883619,0.116381
387,0.995557,0.004443
388,0.748742,0.251258
389,0.99846,0.00154003
390,0.92328,0.0767195
391,0.924567,0.0754331
392,0.870338,0.129662
393,0.00131112,0.998689
394,0.998705,0.00129544
395,0.000917813,0.999082
396,0.998723,0.00127696
397,0.998974,0.00102575
398,0.00851381,0.991486
399,0.986455,0.0135453
400,0.997704,0.00229619
401,0.98785,0.0121501
402,0.988996,0.0110043
403,0.000366497,0.999633
404,0.0023967,0.997603
405,0.00215606,0.997844
406,0.00678725,0.993213
407,0.992051,0.00794878
408,0.00254361,0.997456
409,0.0593054,0.940695
410,0.022263,0.977737
411,0.209555,0.790445
412,0.00883349,0.991167
413,0.774731,0.225269
414,0.827234,0.172766
415,0.158577,0.841423
416,0.0262207,0.973779
417,0.405312,0.594688
418,0.843096,0.156904
419,0.960507,0.039493
420,0.898489,0.101511
421,0.998383,0.00161657
422,0.416268,0.583732
423,0.998739,0.00126112
424,0.839426,0.160574
425,0.000532594,0.999467
426,0.855629,0.144371
427,0.993929,0.00607105
428,0.194181,0.805819
429,0.992172,0.00782846
430,0.942245,0.0577553
431,0.998369,0.00163062
432,0.998848,0.00115209
433,0.00445024,0.99555
434,0.992498,0.00750196
435,0.976371,0.023629
436,0.991376,0.00862435
437,0.25967,0.74033
438,0.384998,0.615002
439,0.94758,0.05242
440,0.681691,0.318309
441,0.993693,0.00630678
442,0.997814,0.00218599
443,0.961146,0.0388538
444,0.995236,0.004764
445,0.0525415,0.947459
446,0.0235085,0.976492
447,0.000951425,0.999049
448,0.964965,0.0350352
449,0.0126081,0.987392
450,0.970396,0.029604
451,0.998864,0.00113612
452,0.177149,0.822851
453,0.993369,0.00663129
454,0.0037657,0.996234
455,0.0012407,0.998759
456,0.000875428,0.999125
457,0.991741,0.0082592
458,0.993144,0.00685626
459,0.999201,0.000799015
460,0.998058,0.00194232
461,0.929269,0.0707309
462,0.020268,0.979732
463,0.00154524,0.998455
464,0.316461,0.683539
465,0.0765549,0.923445
466,0.00489863,0.995101
467,0.0232157,0.976784
468,0.968397,0.0316026
469,0.00319222,0.996808
470,0.0599547,0.940045
471,0.00630258,0.993697
472,0.906029,0.0939715
473,0.95019,0.04981
474,0.000322584,0.999677
475,0.978341,0.0216585
476,0.383978,0.616022
477,0.0007341,0.999266
478,0.00136766,0.998632
479,0.995147,0.00485287
480,0.996415,0.00358544
481,0.983718,0.016282
482,0.0184466,0.981553
483,0.989203,0.0107974
484,0.992868,0.00713144
485,0.296455,0.703545
486,0.000817528,0.999182
487,0.645963,0.354037
488,0.143474,0.856526
489,0.295296,0.704704
490,0.000798602,0.999201
491,0.99735,0.00265026
492,0.99404,0.0059596
493,0.000999972,0.999
494,0.994659,0.00534117
495,0.991573,0.0084269
496,0.925869,0.0741305
497,0.238368,0.761632
498,0.0112619,0.988738
499,0.00101873,0.998981
500,0.229668,0.770332
501,0.998855,0.00114452
502,0.996532,0.00346791
503,0.726179,0.273821
504,0.99679,0.00321003
505,0.000968754,0.999031
506,0.00477026,0.99523
507,0.0180248,0.981975
508,0.960673,0.039327
509,0.994681,0.00531915
510,0.302824,0.697176
511,0.984978,0.0150217
512,0.994209,0.0057914
513,0.000182455,0.999818
514,0.00401627,0.995984
515,0.999736,0.000264345
516,0.999706,0.000294267
517,0.997694,0.0023058
518,0.999323,0.000677161
519,0.985878,0.0141217
520,0.999774,0.000226325
521,0.999647,0.000352859
522,0.999715,0.00028479
523,0.213543,0.786457
524,0.999711,0.000288705
525,0.999788,0.000211797
526,0.999665,0.000335264
527,0.998168,0.00183167
528,0.999702,0.000298318
529,0.999748,0.000252364
530,0.996876,0.00312426
531,0.99976,0.000239656
532,0.999751,0.000249385
533,0.999752,0.000248104
534,0.99936,0.000639641
535,0.999335,0.000664705
536,0.999669,0.000331083
537,0.000829983,0.99917
538,0.664961,0.335039
539,0.969335,0.0306652
540,0.00259519,0.997405
541,0.171045,0.828955
542,0.941991,0.0580091
543,0.82191,0.17809
544,0.0387039,0.961296
545,0.000314023,0.999686
546,0.996081,0.00391879
547,0.702883,0.297117
548,0.998435,0.00156479
549,0.999555,0.000445405
550,0.0110085,0.988991
551,0.999667,0.000332984
552,0.999593,0.000406702
553,0.999608,0.000392195
554,0.999618,0.000382404
555,0.999771,0.000229166
556,0.999594,0.000406224
557,0.998333,0.00166723
558,0.999205,0.000795135
559,0.999653,0.000347054
560,0.999381,0.000619163
561,0.999546,0.000453693
562,0.999107,0.000892589
563,0.998946,0.00105405
564,0.000454383,0.999546
565,0.999306,0.000694135
566,0.99893,0.00107013
567,0.999767,0.000232839
568,0.99978,0.000220465
569,0.999774,0.000226048
570,0.999506,0.000493934
571,0.251712,0.748288
572,0.999183,0.000817366
573,0.999098,0.000902027
574,0.99975,0.000250108
575,0.998573,0.00142737
576,0.998821,0.00117929
577,0.999518,0.000481899
578,0.999708,0.000291758
579,0.830116,0.169884
580,0.99029,0.00970978
581,0.0277401,0.97226
582,0.999726,0.000273974
583,0.999255,0.000745201
584,0.999407,0.000593111
585,0.996542,0.00345833
586,0.980957,0.0190429
587,0.99932,0.000679794
588,0.999333,0.000666974
589,0.999071,0.00092898
590,0.999631,0.000369095
591,0.999002,0.000998477
592,0.0113576,0.988642
593,0.999664,0.000335785
594,0.999031,0.000968645
595,0.993953,0.00604718
596,0.999439,0.000560618
597,0.99968,0.000320223
598,0.00117928,0.998821
599,0.00943042,0.99057
600,0.000286563,0.999713
601,0.998658,0.00134178
602,0.00210092,0.997899
603,0.000421654,0.999578
604,0.999647,0.000352825
605,0.999307,0.000693454
606,0.999587,0.0004129
607,0.000270787,0.999729
608,0.994686,0.00531411
609,0.999596,0.000403938
610,0.995018,0.00498223
611,0.999651,0.000349103
612,0.947483,0.052517
613,0.999492,0.000507823
614,0.999756,0.000244276
615,0.996046,0.00395422
616,0.998408,0.00159148
617,0.999535,0.000465158
618,0.999333,0.000667297
619,0.99335,0.00664979
620,0.997738,0.00226219
621,0.923932,0.076068
622,0.999749,0.000250628
623,0.999604,0.00039563
624,0.999709,0.000291014
625,0.00043479,0.999565
626,0.000447823,0.999552
627,0.999759,0.000241104
628,0.999761,0.000239208
629,0.0540937,0.945906
630,0.999527,0.000473541
631,0.999702,0.000298286
632,0.000151005,0.999849
633,0.000159508,0.99984
634,0.00592315,0.994077
635,0.0002014,0.999799
636,0.000240508,0.999759
637,0.996726,0.00327444
638,0.000169197,0.999831
639,0.000204821,0.999795
640,0.000510308,0.99949
641,0.999371,0.000628758
642,0.99975,0.000249683
643,0.957213,0.0427874
644,0.996452,0.00354801
645,0.809447,0.190553
646,0.000171649,0.999828
647,0.000460158,0.99954
648,0.00240702,0.997593
649,0.999535,0.000464725
650,0.99914,0.000860137
651,0.999713,0.000287357
652,0.999618,0.000382448
653,0.998389,0.00161093
654,0.99965,0.000350329
655,0.99954,0.000459724
656,0.99956,0.00043994
657,0.989922,0.0100776
658,0.999543,0.00045692
659,0.999499,0.000501242
660,0.995333,0.0046671
661,0.999714,0.000286152
662,0.000194871,0.999805
663,0.000304841,0.999695
664,0.999152,0.000848274
665,0.998457,0.0015432
666,0.999515,0.000484884
667,0.999403,0.000597187
668,0.999751,0.000249397
669,0.999708,0.000292401
670,0.999483,0.000517182
671,0.9997,0.000299976
672,0.997218,0.00278199
673,0.996347,0.00365282
674,0.000352413,0.999648
675,0.0583795,0.941621
676,0.00192759,0.998072
677,0.999423,0.000577045
678,0.999754,0.00024643
679,0.999688,0.000312291
680,0.923313,0.076687
681,0.930322,0.0696784
682,0.0839993,0.916001
683,0.891231,0.108769
684,0.00641447,0.993586
685,0.999132,0.000868213
686,0.152929,0.847071
687,0.999596,0.000403673
688,0.967614,0.0323859
689,0.999214,0.000785997
690,0.999653,0.000346584
691,0.999517,0.000483348
692,0.999319,0.000680844
693,0.000480927,0.999519
694,0.99919,0.000810075
695,0.891827,0.108173
696,0.980634,0.0193663
697,0.99963,0.000369821
698,0.997894,0.0021056
699,0.999574,0.000425763
700,0.000160358,0.99984
701,0.997587,0.00241344
702,0.00109325,0.998907
703,0.999736,0.00026393
704,0.99895,0.00104966
705,0.99837,0.00163003
706,0.0176473,0.982353
707,0.999736,0.000263827
708,0.999503,0.000497191
709,0.011944,0.988056
710,0.999757,0.000242492
711,0.99837,0.00162996
712,0.999548,0.000452222
713,0.999665,0.000335492
714,0.99963,0.000370343
715,0.986503,0.013497
716,0.82514,0.17486
717,0.000199151,0.999801
718,0.999608,0.00039242
719,0.999588,0.000412189
720,0.99336,0.00664054
721,0.00977497,0.990225
722,0.994381,0.00561885
723,0.000188177,0.999812
724,0.000512562,0.999487
725,0.887038,0.112962
726,0.000147335,0.999853
727,0.000229887,0.99977
728,0.999755,0.000245355
729,0.999668,0.000331593
730,0.999727,0.000273167
731,0.999238,0.000761741
732,0.00021379,0.999786
733,0.999597,0.00040287
734,0.999743,0.000256917
735,0.999544,0.000455652
736,0.000693006,0.999307
737,0.00156651,0.998434
738,0.000387932,0.999612
739,0.000248951,0.999751
740,0.00700275,0.992997
741,0.999561,0.000438476
742,0.000188452,0.999812
743,0.998703,0.00129717
744,0.998429,0.00157097
745,0.999679,0.000320631
746,0.00122182,0.998778
747,0.998562,0.00143813
748,0.999685,0.000315498
749,0.999114,0.000886294
750,0.996566,0.00343355
751,0.999581,0.000418563
752,0.99971,0.0002896
753,0.000144662,0.999855
754,0.00405229,0.995948
755,0.000239641,0.99976
756,0.000132365,0.999868
757,0.999686,0.000314324
758,0.000526851,0.999473
759,0.999594,0.000406336
760,0.999502,0.000498321
761,0.998825,0.00117446
762,0.999606,0.000393659
763,0.999747,0.00025272
764,0.999523,0.0004773
765,0.000948625,0.999051
766,0.999498,0.000501901
767,0.000914141,0.999086
768,0.997173,0.00282689
769,0.9756,0.0244003
770,0.999149,0.000851333
771,0.000648684,0.999351
772,0.999406,0.000594289
773,0.998963,0.00103752
774,0.0664744,0.933526
775,0.99902,0.000980448
776,0.938586,0.0614138
777,0.999443,0.000557524
778,0.985364,0.0146355
779,0.0313969,0.968603
780,0.99826,0.00173999
781,0.995341,0.00465871
782,0.0554563,0.944544
783,0.998107,0.00189285
784,0.00147255,0.998527
785,0.997451,0.00254937
786,0.00196955,0.99803
787,0.00105355,0.998946
788,0.999362,0.00063792
789,0.00144104,0.998559
790,0.990263,0.00973707
791,0.999328,0.000672215
792,0.997483,0.00251731
793,0.975405,0.0245954
794,0.999065,0.000935293
795,0.00509964,0.9949
796,0.99962,0.000379842
797,0.00144317,0.998557
798,0.0140355,0.985965
799,0.000968629,0.999031
800,0.000993726,0.999006
801,0.00122848,0.998771
802,0.00637176,0.993628
803,0.988048,0.0119515
804,0.999525,0.000474974
805,0.998675,0.00132482
806,0.998419,0.00158139
807,0.999082,0.000917581
808,0.9993,0.00069966
809,0.998629,0.00137065
810,0.00116709,0.998833
811,0.217255,0.782745
812,0.953451,0.0465489
813,0.000591519,0.999408
814,0.0713908,0.928609
815,0.000775709,0.999224
816,0.999378,0.000621752
817,0.998721,0.00127878
818,0.340553,0.659447
819,0.000407879,0.999592
820,0.983989,0.0160112
821,0.991895,0.00810503
822,0.730974,0.269026
823,0.000875587,0.999124
824,0.999426,0.00057416
825,0.996657,0.00334345
826,0.000275684,0.999724
827,0.998097,0.00190353
828,0.967713,0.0322871
829,0.998298,0.00170155
830,0.997119,0.00288057
831,0.230385,0.769615
832,0.983265,0.0167351
833,0.998238,0.00176156
834,0.996381,0.00361919
835,0.822964,0.177036
836,0.0158307,0.984169
837,0.111366,0.888634
838,0.780808,0.219192
839,0.00112905,0.998871
840,0.00123911,0.998761
841,0.9956,0.00440032
842,0.997761,0.00223855
843,0.978483,0.021517
844,0.216269,0.783731
845,0.229172,0.770828
846,0.998905,0.00109495
847,0.999419,0.000581169
848,0.99916,0.000840429
849,0.995569,0.00443095
850,0.999145,0.000855009
851,0.766743,0.233257
852,0.999541,0.000459018
853,0.99756,0.00244036
854,0.819786,0.180214
855,0.995129,0.00487051
856,0.999081,0.00091921
857,0.361983,0.638017
858,0.997902,0.00209781
859,0.998768,0.00123198
860,0.997026,0.0029744
861,0.00546821,0.994532
862,0.0164646,0.983535
863,0.000597132,0.999403
864,0.999644,0.000355572
865,0.992682,0.00731771
866,0.951251,0.048749
867,0.000473106,0.999527
868,0.76154,0.23846
869,0.990768,0.0092322
870,0.00320769,0.996792
871,0.986582,0.0134182
872,0.00525701,0.994743
873,0.994989,0.00501105
874,0.997702,0.00229814
875,0.0125384,0.987462
876,0.991548,0.00845159
877,0.987387,0.0126135
878,0.0623379,0.937662
879,0.976682,0.0233184
880,0.00449054,0.99551
881,0.000481309,0.999519
882,0.998332,0.00166834
883,0.971805,0.0281954
884,0.263604,0.736396
885,0.553921,0.446079
886,0.992953,0.00704719
887,0.815538,0.184462
888,0.992017,0.00798337
889,0.996273,0.00372664
890,0.822166,0.177834
891,0.0578913,0.942109
892,0.00301958,0.99698
893,0.994259,0.00574123
894,0.999267,0.000733071
895,0.991054,0.0089459
896,0.995773,0.00422686
897,0.994865,0.00513527
898,0.979794,0.0202057
899,0.998085,0.0019155
900,0.997662,0.002338
901,0.000371926,0.999628
902,0.676947,0.323054
903,0.551756,0.448244
904,0.997532,0.00246832
905,0.99875,0.00124967
906,0.999356,0.000644229
907,0.999446,0.00055368
908,0.99531,0.00468978
909,0.984934,0.0150658
910,0.000614892,0.999385
911,0.000223103,0.999777
912,0.997113,0.00288683
913,0.999453,0.000547033
914,0.986231,0.0137693
915,0.999242,0.00075821
916,0.993326,0.00667399
917,0.997892,0.00210764
918,0.968443,0.0315567
919,0.000442399,0.999558
920,0.854725,0.145275
921,0.0053935,0.994607
922,0.999119,0.000881439
923,0.997145,0.00285468
924,0.0116502,0.98835
925,0.99924,0.000759635
926,0.997878,0.00212227
927,0.0490473,0.950953
928,0.998599,0.00140055
929,0.99947,0.000529776
930,0.860978,0.139022
931,0.998805,0.00119543
932,0.00175881,0.998241
933,0.961953,0.0380473
934,0.998974,0.00102599
935,0.999293,0.000707207
936,0.838189,0.161811
937,0.722209,0.277791
938,0.99872,0.00128013
939,0.976435,0.0235652
940,0.998611,0.00138909
941,0.000380814,0.999619
942,0.0597216,0.940278
943,0.999025,0.000975221
944,0.999476,0.000524298
945,0.0041139,0.995886
946,0.999353,0.000646536
947,0.998776,0.00122344
948,0.894119,0.105881
949,0.000284136,0.999716
950,0.00118004,0.99882
951,0.928484,0.0715163
952,0.000349672,0.99965
953,0.997819,0.00218062
954,0.00155053,0.998449
955,0.000833103,0.999167
956,0.995527,0.00447271
957,0.916976,0.0830237
958,0.994455,0.00554546
959,0.999576,0.000423829
960,0.995819,0.00418083
961,0.999468,0.000532121
962,0.998988,0.00101202
963,0.666015,0.333985
964,0.998638,0.0013618
965,0.0174807,0.982519
966,0.99848,0.00152038
967,0.95067,0.0493295
968,0.999357,0.000643345
969,0.000495272,0.999505
970,0.998653,0.00134682
971,0.862981,0.137018
972,0.696124,0.303876
973,0.967765,0.0322348
974,0.000440523,0.999559
975,0.379753,0.620247
976,0.983176,0.016824
977,0.999471,0.000529037
978,0.986965,0.0130353
979,0.985213,0.0147868
980,0.99876,0.00124049
981,0.968532,0.031468
982,0.999142,0.00085839
983,0.998957,0.00104272
984,0.0167272,0.983273
985,0.997642,0.0023584
986,0.997967,0.00203266
987,0.218801,0.781199
988,0.997286,0.00271428
989,0.996795,0.00320502
990,0.952269,0.0477306
991,0.998973,0.0010275
992,0.675758,0.324242
993,0.0397032,0.960297
994,0.0276288,0.972371
995,0.000550143,0.99945
996,0.0189853,0.981015
997,0.000681793,0.999318
998,0.997453,0.00254739
999,0.623441,0.376559
1000,0.999326,0.000674229
1001,0.000859899,0.99914
1002,0.196625,0.803375
1003,0.0181894,0.981811
1004,0.0109844,0.989016
1005,0.997345,0.00265494
1006,0.000247073,0.999753
1007,0.871486,0.128514
1008,0.0351697,0.96483
1009,0.999339,0.000660872
1010,0.443728,0.556272
1011,0.00132027,0.99868
1012,0.996682,0.00331772
1013,0.998687,0.00131321
1014,0.910239,0.0897614
1015,0.999512,0.000488359
1016,0.987018,0.0129821
1017,0.99352,0.00648017
1018,0.00177935,0.998221
1019,0.998997,0.00100337
1020,0.264316,0.735684
1021,0.000750434,0.99925
1022,0.997195,0.00280483
1023,0.978326,0.021674
1024,0.997177,0.0028235
1025,0.931395,0.0686052
1026,0.997218,0.00278231
1027,0.000559173,0.999441
1028,0.999235,0.000765037
1029,0.955271,0.0447287
1030,0.0327615,0.967238
1031,0.996405,0.00359497
1032,0.637982,0.362018
1033,0.999134,0.000865569
1034,0.0211547,0.978845
1035,0.925016,0.0749836
1036,0.0132165,0.986784
1037,0.999458,0.000541773
1038,0.932191,0.0678092
1039,0.829276,0.170724
1040,0.999466,0.000533997
1041,0.00066305,0.999337
1042,0.000657654,0.999342
1043,0.165603,0.834397
1044,0.999489,0.000510889
1045,0.000359772,0.99964
1046,0.999543,0.000457483
1047,0.999138,0.00086151
1048,0.995766,0.00423427
1049,0.999399,0.000601215
1050,0.00298999,0.99701
1051,0.996718,0.00328158
1052,0.0013841,0.998616
1053,0.999246,0.00075361
1054,0.996293,0.00370691
1055,0.99603,0.00397012
1056,0.999136,0.000863779
1057,0.999471,0.000528539
1058,0.998975,0.0010249
1059,0.879692,0.120308
1060,0.000504715,0.999495
1061,0.00120927,0.998791
1062,0.999387,0.000612982
1063,0.999025,0.000974657
1064,0.999238,0.000762005
1065,0.999419,0.000580933
1066,0.99922,0.000780309
1067,0.999267,0.000732743
1068,0.986529,0.0134711
1069,0.17132,0.82868
1070,0.998385,0.0016151
1071,0.203276,0.796724
1072,0.00881668,0.991183
1073,0.99852,0.00148013
1074,0.999089,0.000910807
1075,0.999028,0.00097217
1076,0.988606,0.0113941
1077,0.996635,0.00336519
1078,0.999363,0.000636771
1079,0.00165283,0.998347
